_Version,_OID,_use,_name,_mjd,_sol,_ra,_dec,_vg,_type,_a,_q,_e,_peri,_node,_incl,_M,_T/e,_r_sd,_v_sd,_Hb,_He,_zr,_mag,_mass,_memo
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001010,1,_TO_new_NLM,57712.12982,237.990005,162.199997,33,65.199997,0,3.690798,0.984151,0.73335,172.199173,237.993038,138.803367,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001011,1,_TO_new_NLD,57710.22887,236.070007,177.300003,70.400002,41.700001,0,2.281569,0.953603,0.582041,205.269638,236.075214,75.177522,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001012,1,_TO_new_RLE,57736.0192,262.179993,155.600006,5.2,65.599998,0,2.427493,0.68421,0.718141,74.301676,82.212647,170.740334,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001013,1,_TO_new_DCL,57736.02935,262.190002,155.300003,20.799999,64.099998,0,3.007175,0.543374,0.819307,269.697568,262.221349,158.707224,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001014,1,_TO_new_ZCS,57584.48745,113.199997,6.9,50.700001,57.299999,0,19.842979,0.997152,0.949748,163.962156,113.184489,107.589224,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001015,1,_TO_new_KUM,57697.44239,223.210007,144.460007,45.439999,65.300003,0,25.092715,0.98724,0.960656,187.478683,223.217778,129.840059,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001016,1,_TO_new_DPC,57726.45178,252.479996,19.799999,58,16.4,0,3.052403,0.897024,0.706125,218.464433,252.49293,18.05674,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001017,1,_TO_new_JCC,57584.38599,113.099998,5.9,50.5,57.400002,0,25.501445,1.001073,0.960744,165.735749,113.087738,107.544793,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001018,1,_TO_new_PDF,57475.48573,8,267.100006,69.400002,22.9,0,3.033257,0.998212,0.670911,179.043985,8.001551,36.403451,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001019,1,_TO_new_AED,57487.86032,20.200001,307.200012,11.8,61.5,0,111.408501,0.74604,0.993304,119.181766,20.197087,122.397673,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001020,1,_TO_new_CAM,57507.21577,39.099998,172.600006,83.699997,14.7,0,2.65821,0.998882,0.624228,168.140883,39.096996,20.712109,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001021,1,_TO_new_TVI,57497.35699,29.5,196.899994,-1,14.9,0,1.873104,0.792004,0.57717,245.040716,29.499764,2.568341,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001022,1,_TO_new_MPS,57530.39055,61.5,244.5,-10.6,25.4,0,2.638899,0.519704,0.80306,275.316152,61.490001,9.450785,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001023,1,_TO_new_JEC,57552.20611,82.400002,314.299988,33.200001,53.200001,0,166.25353,0.913535,0.994505,217.021289,82.393786,95.555148,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001024,1,_TO_new_JEO,57553.96172,84.099998,246.899994,-5.2,15.6,0,2.360882,0.826687,0.64984,238.171464,84.06994,7.361265,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001025,1,_TO_new_BCR,57481.05507,13.5,176.800003,-26.9,22.6,0,3.034965,0.694368,0.77121,72.649096,193.499764,17.311472,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001026,1,_TO_new_LOP,57554.39863,84.5,257.200012,-3.9,19.700001,0,2.514638,0.718346,0.714334,252.709891,84.487278,11.334015,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001027,1,_TO_new_KLY,57598.72777,126.800003,277.5,33.299999,18.6,0,3.18744,0.939905,0.705122,214.863126,126.778703,24.666736,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001028,1,_TO_new_AXC,57608.14479,135.800003,4.9,49,55.5,0,8.26208,0.908468,0.890044,218.826007,135.796186,104.912873,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001029,1,_TO_new_AOC,57610.93837,138.5,30.700001,0.3,67.5,0,-36.587851,0.722058,1.019735,64.504153,318.474537,157.848157,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001030,1,_TO_new_ANA,57611.87823,139.399994,317.100006,-13.1,21.799999,0,2.820124,0.6182,0.78079,263.646934,139.369159,2.259302,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001031,1,_TO_new_DLI,57507.11432,39,226.800003,-8.7,28.299999,0,2.631176,0.423235,0.839146,285.702593,38.998458,9.224707,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001032,1,_TO_new_AMD,57618.14531,145.399994,253.699997,58.799999,19.5,0,2.915788,1.011718,0.653021,177.29337,145.396135,30.228452,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001033,1,_TO_new_LAQ,57620.32428,147.5,342.299988,-5.5,30.6,0,2.403955,0.297659,0.876179,300.752369,147.489509,2.582696,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001034,1,_TO_new_ICE,57649.83164,176.100006,4.8,-1.4,26.9,0,2.50664,0.421419,0.831879,106.158275,356.093202,3.298446,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001035,1,_TO_new_SOO,57659.54006,185.600006,79.199997,12.1,67.599998,0,10.309656,0.774184,0.924907,58.195546,5.597647,159.31035,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001036,1,_TO_new_TCA,57681.50925,207.300003,137.5,30.5,67.199997,0,4.77141,0.844535,0.823001,131.603482,207.304169,154.921846,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001037,1,_TO_new_OML,57692.84583,218.600006,148,29.700001,67.300003,0,4.893109,0.889043,0.818307,140.198568,218.613076,151.385628,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001038,1,_TO_new_NAS,57705.70125,231.5,149.899994,-3.4,71.099998,0,-8.535839,0.897915,1.105194,325.47886,51.514494,154.18052,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001039,1,_TO_new_NZP,57714.5259,240.399994,67.300003,33.599998,29.4,0,2.786388,0.388609,0.860533,288.136772,240.412803,13.399582,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001040,1,_TO_new_NSU,57717.08663,243,151.199997,58.200001,55.099998,0,12.572764,0.820206,0.934763,229.453172,243.002261,100.265263,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001041,1,_TO_new_DGE,57727.9643,254,73.300003,-7.6,24.700001,0,4.588391,0.672974,0.853331,71.848958,74.028406,21.413894,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001042,1,_TO_new_DCC,57722.02237,248,129.699997,13.3,64.300003,0,8.388321,0.385264,0.954071,104.362521,67.999806,167.709747,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001043,1,_TO_new_DEC,57726.97937,253,165.899994,-10.7,69.800003,0,19.539906,0.934339,0.952183,333.334682,73.028498,152.991182,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001044,1,_TO_new_LVI,57487.6574,20,210.699997,-10.2,26.799999,0,1.679039,0.370228,0.7795,296.05378,20.005232,2.377459,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001045,1,_TO_new_DEL,57727.15263,253.199997,129.199997,49.099998,51.700001,0,6.952986,0.364788,0.947535,287.128376,253.204459,93.828889,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001046,1,_TO_new_DAB,57737.7013,263.899994,213.5,22.4,59.5,0,-146.346846,0.68617,1.004689,113.319577,263.921877,112.131951,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001047,1,_TO_new_DMH,57738.58259,264.799988,152.699997,-23.799999,63.799999,0,48.228896,0.931334,0.980689,26.903758,84.818439,123.523556,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001048,1,_TO_new_SDA,57601.79454,129.735458,341.880035,-16.17684,39.410881,0,2.376003,0.093842,0.960504,148.47238,309.712825,25.358258,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001049,1,_TO_new_JPV,57393.75019,285.600006,220.300003,2.5,66.199997,0,13.069117,0.671999,0.948581,110.463393,285.625565,145.436184,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001050,1,_TO_new_FPL,57405.8219,297.899994,136.800003,16.799999,28.299999,0,1.544423,0.300787,0.805243,303.811017,297.963115,0.32737,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001051,1,_TO_new_DRV,57729.93349,256,183,12,68.099998,0,4.55745,0.860771,0.811129,135.915565,256.027674,157.617509,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001052,1,_TO_new_AIC,57617.71475,145,356.799988,-9.6,37.240002,0,1.750329,0.098793,0.943558,149.180532,324.983115,22.257997,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001053,1,_TO_new_FEV,57422.64177,315,201.660004,10.39,63.009998,0,9.155939,0.490555,0.946422,271.901478,315.018549,138.599796,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001054,1,_TO_new_UAN,57566.65511,96.199997,19.83,42.459999,58.799999,0,-74.26462,0.6625,1.008921,107.844931,96.178985,115.270207,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001055,1,_TO_new_KVI,57473.46427,6,208,-8,37.400002,0,2.28123,0.138699,0.9392,321.049811,6.002319,7.947605,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001056,1,_TO_new_JRC,57553.86026,84,322,44,50.200001,0,13.128798,1.008681,0.92317,189.783553,83.973687,89.53942,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001057,1,_TO_new_FLY,57676.16529,202,101,55,59.599998,0,3.568254,0.863843,0.757909,226.360731,202.000902,121.326874,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001058,1,_TO_new_RPU,57697.22932,223,120,-24,57.5,0,11.144385,0.984569,0.911653,9.769564,43.003845,106.332242,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001059,1,_TO_new_EPV,57731.90191,258,197,7,66.400002,0,23.775928,0.572856,0.975906,98.80619,258.026957,152.038294,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001060,1,_TO_new_OMC,57535.08412,66,315,-30,64.599998,0,28.965998,0.530552,0.981684,87.802959,245.997767,152.534332,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001061,1,_TO_new_OLE,57403.96064,296,144,7,41.5,0,2.599593,0.080369,0.969084,149.985325,116.031209,24.478243,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001062,1,_TO_new_FMV,57434.48876,327,223,2,66.900002,0,9.067974,0.781288,0.913841,235.800379,327.011374,146.632751,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001063,1,_TO_new_ALO,57483.59189,16,245,1,55.700001,0,14.40359,0.285975,0.980146,296.288084,15.99944,110.603856,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001064,1,_TO_new_AHE,57501.964,34,273,19,53.599998,0,14.872773,0.777184,0.947744,237.79322,33.988906,97.300966,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001065,1,_TO_new_BAQ,57514.32648,46,323,0,68.400002,0,12.857825,0.931088,0.927586,147.100008,45.993934,155.544769,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001066,1,_TO_new_OUM,57530.89785,62,174.699997,66.699997,27.1,0,-1.263511,1.004912,1.795333,171.250599,61.97781,27.076826,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001067,1,_TO_new_MBC,57525.70619,57,303,-16,65.699997,0,11.32166,0.536595,0.952605,267.841164,56.983907,171.505099,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001068,1,_TO_new_SAP,57583.23744,112,351,12,63.900002,0,12.328545,0.575077,0.953354,263.670311,111.99278,148.818651,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001069,1,_TO_new_AGC,57628.10863,155,358,76,44,0,8.590834,1.004268,0.8831,189.00713,154.997884,75.848823,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001070,1,_TO_new_LUM,57689.23552,215,158,49,60.299999,0,11.061318,0.914317,0.917341,146.451274,215.003166,115.386553,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001071,1,_TO_new_ICY,57692.23708,218,299,53,16.4,0,2.857767,0.987163,0.654568,189.643919,218.002892,23.762479,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001072,1,_TO_new_SLD,57695.23387,221,163,68,48.700001,0,3.748234,0.988031,0.736401,187.813026,221.00377,88.048357,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001073,1,_TO_new_UUM,57714.12007,240,148,59,55.099998,0,11.124631,0.824369,0.925897,228.993288,240.002953,100.581591,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001074,1,_TO_new_JZD,57392.16118,284,251,64,28.1,0,2.592345,0.983218,0.620723,181.304897,284.005325,46.651778,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001075,1,_TO_new_EHY,57730.91779,257,133,2,62.5,0,15.578219,0.38617,0.975211,103.37229,77.027667,142.250637,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001076,1,_TO_new_ECV,57409.85161,302,192,-18.1,68.099998,0,5.25887,0.819295,0.844207,50.649421,122.027376,157.796251,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001077,1,_TO_new_GAQ,57513.29491,45,301.799988,13.8,62.700001,0,24.685457,0.985356,0.960084,197.684563,44.994982,123.283693,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001078,1,_TO_new_MLD,57520.52602,52,155,73,14.4,0,3.669933,0.999961,0.727526,167.296633,51.990133,17.930038,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001079,1,_TO_new_JXA,57590.56576,119,41.5,10.7,68.900002,0,15.513394,0.862369,0.944411,313.523505,298.981237,170.74217,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001080,1,_TO_new_FOA,57608.3477,136,23.299999,47.299999,60.799999,0,7.600217,0.998696,0.868596,194.609408,135.990807,120.684637,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001081,1,_TO_new_THC,57609.38951,137,23,-10.2,61.799999,0,19.85745,0.495857,0.975029,91.996172,316.989331,137.900324,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001082,1,_TO_new_FSO,57427.57136,320,259,-4.1,63.299999,0,19.64845,0.514797,0.9738,91.760167,320.015528,137.656636,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001083,1,_TO_new_KAU,57682.21094,208,93.099998,33.200001,65.5,0,14.718485,0.529444,0.964029,267.343676,208.001832,158.588824,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001084,1,_TO_new_FFA,57688.23387,214,48.599998,30.799999,36.900002,0,3.565725,0.208925,0.941407,308.952966,214.002562,24.38292,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001085,1,_TO_new_ACP,57389.21999,281,318,64,15.9,0,2.861192,0.983173,0.656376,181.493024,281.007282,22.781534,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001086,1,_TO_new_TCR,57391.18086,283,175.899994,-7.4,70.199997,0,19.913786,0.826649,0.958489,47.587471,103.005769,164.538842,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001087,1,_TO_new_SSD,57729.12182,255.199997,302,62,18.200001,0,3.092738,0.984083,0.681809,184.190343,255.203669,26.944985,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001088,1,_TO_new_DES,57737.09254,263.299988,158,-1.9,69.400002,0,9.657502,0.840572,0.912962,46.035376,83.303368,161.076255,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001089,1,_TO_new_TTB,57392.26264,284.100006,212.5,17.1,65,0,11.065018,0.928644,0.916074,152.092625,284.108951,130.304654,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001090,1,_TO_new_JNH,57397.67106,289.600006,161,-11.7,62,0,16.257135,0.414791,0.974486,99.87988,109.622578,134.949643,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001091,1,_TO_new_XCS,57627.37831,154.300003,7.1,49.900002,52.700001,0,81.222922,0.726085,0.991061,244.222907,154.292459,94.924359,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001092,1,_TO_new_FTC,57616.77656,144.100006,30.200001,67.400002,52.200001,0,7.603147,1.0089,0.867305,172.97656,144.080831,95.384971,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001093,1,_TO_new_KAP,57609.99827,137.600006,43.900002,45.599998,63.529999,0,6.581405,0.977101,0.851536,157.157988,137.573729,131.96359,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001094,1,_TO_new_FAN,57585.33159,114,20.9,46.700001,60.099998,0,11.844644,0.917961,0.9225,142.959619,113.989551,118.283969,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001095,1,_TO_new_KPC,57590.56576,119,10.5,64.199997,50.200001,0,10.373012,0.970877,0.906404,155.034519,118.982237,89.963072,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001096,1,_TO_new_FSA,57611.47241,139,22.4,38.599998,63.700001,0,12.773542,0.903673,0.929254,219.177352,138.987928,131.827496,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001097,1,_TO_new_PSO,57639.76318,166.300003,76.300003,-1.3,66.5,0,16.330989,1.005175,0.93845,5.30467,346.288607,139.008502,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001098,1,_TO_new_DPE,57641.51671,168,58.5,46.700001,64.5,0,10.6592,0.916539,0.914014,215.682126,167.993294,134.250474,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001099,1,_TO_new_APE,57644.6003,171,50.299999,49.299999,61.400002,0,12.242419,0.797332,0.934871,235.19714,170.992807,124.091026,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001100,1,_TO_new_OCP,57665.03129,191,63.200001,72.900002,50.799999,0,14.563059,0.896208,0.93846,218.273946,190.999987,89.850773,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001101,1,_TO_new_PTA,57667.06022,193,63.900002,29.1,60.200001,0,8.095279,0.234432,0.971041,303.629956,193.0008,156.505343,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001102,1,_TO_new_SFD,57690.2366,216,302.899994,65.599998,26.4,0,27.871566,0.972957,0.965091,196.5792,216.002943,38.304243,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001103,1,_TO_new_TSM,57695.23387,221,117.900002,-6.1,64.199997,0,5.659422,0.924013,0.83673,31.822209,41.003533,132.806346,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001104,1,_TO_new_MCB,57711.14915,237,94.400002,-21.5,44.200001,0,8.923285,0.616838,0.930873,77.262588,57.003429,71.377366,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001105,1,_TO_new_SES,57735.83658,262,150.800003,-6.9,67.099998,0,10.417016,0.780852,0.925041,55.262432,82.026131,146.785045,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001106,1,_TO_new_SSX,57735.83658,262,146.5,-1.9,66.400002,0,14.943565,0.625954,0.958112,75.171612,82.026174,150.318411,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001107,1,_TO_new_BCT,57738.78552,265,186.100006,26.200001,65.900002,0,7.447902,0.983613,0.867934,182.509906,265.02464,134.63466,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001108,1,_TO_new_DOU,57742.71417,269,159.5,43,56.700001,0,18.931191,0.533513,0.971818,265.907786,269.023187,106.95333,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001109,1,_TO_new_SUM,57748.60059,275,180.399994,35.599998,61,0,10.66014,0.787443,0.926132,234.165491,275.020184,118.693474,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001110,1,_TO_new_FUM,57751.54176,278,174.199997,43.900002,55.099998,0,15.14037,0.644701,0.957418,252.790577,278.018318,100.470261,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001111,1,_TO_new_BCF,57751.54176,278,184,20.4,67.400002,0,11.269935,0.865583,0.923195,221.371039,278.018359,143.385268,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001112,1,_TO_new_XHY,57392.16118,284,171.600006,-28,64.599998,0,9.273394,0.930145,0.899698,27.646781,104.005338,129.341865,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001113,1,_TO_new_FCV,57416.7344,309,200.899994,29.4,56.200001,0,10.941464,0.62634,0.942755,255.537537,309.02209,104.738041,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001114,1,_TO_new_OHY,57416.7344,309,176.300003,-34.099998,59.099998,0,9.820424,0.681518,0.930602,68.842928,129.022122,114.135322,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001115,1,_TO_new_FBH,57420.67179,313,247.899994,24.6,54.900002,0,12.3281,0.902628,0.926783,145.609913,313.019679,99.029709,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001116,1,_TO_new_TSB,57451.38384,344,217.600006,24,49.700001,0,21.177027,0.496839,0.976539,270.573574,344.0064,83.399633,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001117,1,_TO_new_TOH,57457.3776,350,246.199997,7.6,63.700001,0,20.883419,0.843938,0.959588,226.134646,350.005028,127.22301,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001118,1,_TO_new_TLM,57719.0621,245,159.100006,39.099998,64.400002,0,7.519359,0.923385,0.877199,210.390678,245.00179,130.600498,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001119,1,_TO_new_GMA,57725.99419,252,173.300003,54.700001,54.400002,0,8.13472,0.915531,0.887454,211.920599,252.028805,98.629864,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001120,1,_TO_new_SAU,57709.16602,235,107,40.400002,56.5,0,9.128793,0.223608,0.975505,304.545906,235.003626,120.618537,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001121,1,_TO_new_FOB,57390.20046,282,200.399994,23.5,64.599998,0,7.817902,0.977542,0.874961,189.0896,282.006774,129.046617,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001122,1,_TO_new_FPI,57606.26338,134,12.6,13.4,64.199997,0,11.584069,0.480376,0.958531,274.331777,133.993375,163.198831,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001123,1,_TO_new_TUM,57726.97937,253,140.600006,50.900002,54.799999,0,13.207167,0.533607,0.959597,266.350366,253.028609,101.439857,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001124,1,_TO_new_TCV,57390.20046,282,210.100006,29.4,59.900002,0,6.862666,0.978823,0.85737,171.942407,282.006751,113.727613,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001125,1,_TO_new_CHA,57627.07393,154,23.9,45,58.900002,0,10.45662,0.74502,0.928751,242.957478,153.998538,116.948087,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001126,1,_TO_new_NHE,57506.08568,38,264.299988,40.299999,39,0,12.906232,0.911786,0.929353,216.486096,37.998836,62.858172,0,0,0,0,0,0,0,0,0,_
